Nama Petshop,Alamat,No WA,Mitra,Kota,Google Maps Link,Latitude,Longitude,Distributor,Kurir
Rumah Petshop Solo Jrm,Surakarta,6281229330002,Tidak,Surakarta,https://www.google.com/maps/search/?api=1&query=Rumah%20Petshop%20Solo%20Jrm%20Surakarta,-7.5667,110.8167,Pusat,
Ryvet Animal Care Sukabumi,Sukabumi,6285217127451,Tidak,Sukabumi,https://www.google.com/maps/search/?api=1&query=Ryvet%20Animal%20Care%20Sukabumi%20Sukabumi,-6.9244,106.9261,Pusat,
Saffron Petshop Jogja DIY,Yogyakarta,628560188100,Tidak,Yogyakarta,https://www.google.com/maps/search/?api=1&query=Saffron%20Petshop%20Jogja%20DIY%20Yogyakarta,,,Pusat,
Saffron Petshop Umbulharjo DIY,Umbulharjo,6285747458888,Tidak,Umbulharjo,https://www.google.com/maps/search/?api=1&query=Saffron%20Petshop%20Umbulharjo%20DIY%20Umbulharjo,,,Pusat,
Safron Petshop Jogja,Yogyakarta,6288227228888,Tidak,Yogyakarta,https://www.google.com/maps/search/?api=1&query=Safron%20Petshop%20Jogja%20Yogyakarta,,,Pusat,
Sahabat Satwa Petshop Mojokerto,Mojokerto,6281249827437,Tidak,Mojokerto,https://www.google.com/maps/search/?api=1&query=Sahabat%20Satwa%20Petshop%20Mojokerto%20Mojokerto,-7.4722,112.4381,Pusat,
Salam Satwa Petshop Petcare & Petclinic Brebes Jawa Tengah,Brebes,6285229794751,Tidak,Brebes,https://www.google.com/maps/search/?api=1&query=Salam%20Satwa%20Petshop%20Petcare%20%26%20Petclinic%20Brebes%20Jawa%20Tengah%20Brebes,-6.8667,109.0333,Pusat,
Samanta Petshop Yogyakarta,Samanta,6281326012036,Tidak,Samanta,https://www.google.com/maps/search/?api=1&query=Samanta%20Petshop%20Yogyakarta%20Samanta,,,Pusat,
Satoku Vetshop Garut,Garut,6281323808907,Tidak,Garut,https://www.google.com/maps/search/?api=1&query=Satoku%20Vetshop%20Garut%20Garut,-7.2278,107.9,Pusat,
Satria Vet Clinic Depok,Depok,628123000479,Tidak,Depok,https://www.google.com/maps/search/?api=1&query=Satria%20Vet%20Clinic%20Depok%20Depok,-6.4025,106.7942,Pusat,
Satu Lima Tiga Petshop Sukabumi,Sukabumi,6282120242468,Tidak,Sukabumi,https://www.google.com/maps/search/?api=1&query=Satu%20Lima%20Tiga%20Petshop%20Sukabumi%20Sukabumi,-6.9244,106.9261,Pusat,
Satwa Sehat Klinik / Bob Petshop Pati,Pati,6281328345064,Tidak,Pati,https://www.google.com/maps/search/?api=1&query=Satwa%20Sehat%20Klinik%20%2F%20Bob%20Petshop%20Pati%20Pati,-6.75,111.0333,Pusat,
Satwakita Godean Vets & Petshop Jogja,Yogyakarta,6285100517403,Tidak,Yogyakarta,https://www.google.com/maps/search/?api=1&query=Satwakita%20Godean%20Vets%20%26%20Petshop%20Jogja%20Yogyakarta,,,Pusat,
Savana Vet Care & Petshop Kupang,Kupang,6282138888710,Tidak,Kupang,https://www.google.com/maps/search/?api=1&query=Savana%20Vet%20Care%20%26%20Petshop%20Kupang%20Kupang,-10.1789,123.6078,Pusat,
Scorpion Petshop Palangkaraya,Palangkaraya,6285345275000,Tidak,Palangkaraya,https://www.google.com/maps/search/?api=1&query=Scorpion%20Petshop%20Palangkaraya%20Palangkaraya,-2.2083,113.9167,Pusat,
Segaoon Petshop Gianyar Bali,Gianyar,6285239002345,Tidak,Gianyar,https://www.google.com/maps/search/?api=1&query=Segaoon%20Petshop%20Gianyar%20Bali%20Gianyar,-8.5333,115.3333,Pusat,
Sekuta Vet Denpasar,Denpasar,628133799907,Tidak,Denpasar,https://www.google.com/maps/search/?api=1&query=Sekuta%20Vet%20Denpasar%20Denpasar,-8.65,115.2167,Pusat,
Sera Petshop Jakarta 1,Jakarta,6281219810933,Tidak,Jakarta,https://www.google.com/maps/search/?api=1&query=Sera%20Petshop%20Jakarta%201%20Jakarta,-6.2088,106.8456,Pusat,
Serba Murah Petshop Sidoarjo,Sidoarjo,6281338388811,Tidak,Sidoarjo,https://www.google.com/maps/search/?api=1&query=Serba%20Murah%20Petshop%20Sidoarjo%20Sidoarjo,-7.4478,112.7183,Pusat,
Seven Nad Petshop Tangerang,Tangerang,628111544644,Tidak,Tangerang,https://www.google.com/maps/search/?api=1&query=Seven%20Nad%20Petshop%20Tangerang%20Tangerang,-6.1783,106.6319,Pusat,
Sha Petshopapua Jayapura,Petshopapua,6282337994629,Tidak,Petshopapua,https://www.google.com/maps/search/?api=1&query=Sha%20Petshopapua%20Jayapura%20Petshopapua,,,Pusat,
Sheila Petshop Banjarmasin,Banjarmasin,628164242139,Tidak,Banjarmasin,https://www.google.com/maps/search/?api=1&query=Sheila%20Petshop%20Banjarmasin%20Banjarmasin,-3.3167,114.59,Pusat,
Sherena Aquastic Petshop Situbondo,Situbondo,6285702329999,Tidak,Situbondo,https://www.google.com/maps/search/?api=1&query=Sherena%20Aquastic%20Petshop%20Situbondo%20Situbondo,,,Pusat,
Shimo Petshopp Pontianak,Pontianak,6281349628333,Tidak,Pontianak,https://www.google.com/maps/search/?api=1&query=Shimo%20Petshopp%20Pontianak%20Pontianak,-0.0263,109.3425,Pusat,
Shiro Petshop Banten Tangerang,Tangerang,62818677787,Tidak,Tangerang,https://www.google.com/maps/search/?api=1&query=Shiro%20Petshop%20Banten%20Tangerang%20Tangerang,-6.1783,106.6319,Pusat,
Shizuka Petshop Surabaya,Surabaya,6282122225383,Tidak,Surabaya,https://www.google.com/maps/search/?api=1&query=Shizuka%20Petshop%20Surabaya%20Surabaya,-7.2575,112.7521,Pusat,
Si Belang Petshop Bandung,Bandung,6289601292166,Tidak,Bandung,https://www.google.com/maps/search/?api=1&query=Si%20Belang%20Petshop%20Bandung%20Bandung,-6.9175,107.6191,Pusat,
Sidoarjo Petshop,Sidoarjo,628123535532,Tidak,Sidoarjo,https://www.google.com/maps/search/?api=1&query=Sidoarjo%20Petshop%20Sidoarjo,-7.4478,112.7183,Pusat,
Simist Pet Care Surabaya,Surabaya,6289610001889,Tidak,Surabaya,https://www.google.com/maps/search/?api=1&query=Simist%20Pet%20Care%20Surabaya%20Surabaya,-7.2575,112.7521,Pusat,
Sinau Satwa Petshop Tangerang,Tangerang,6281287773090,Tidak,Tangerang,https://www.google.com/maps/search/?api=1&query=Sinau%20Satwa%20Petshop%20Tangerang%20Tangerang,-6.1783,106.6319,Pusat,
Snh Petshop Ciamis Jawabarat,Ciamis,6285871264625,Tidak,Ciamis,https://www.google.com/maps/search/?api=1&query=Snh%20Petshop%20Ciamis%20Jawabarat%20Ciamis,-7.3272,108.3533,Pusat,
Snoopy Petshop Surabaya,Surabaya,6285100110739,Tidak,Surabaya,https://www.google.com/maps/search/?api=1&query=Snoopy%20Petshop%20Surabaya%20Surabaya,-7.2575,112.7521,Pusat,
Snow Petshop Palu Sulteng,Palu,6281210006902,Tidak,Palu,https://www.google.com/maps/search/?api=1&query=Snow%20Petshop%20Palu%20Sulteng%20Palu,-0.8917,119.8707,Pusat,
Sobow Petshop Jakarta,Jakarta,6282134466707,Tidak,Jakarta,https://www.google.com/maps/search/?api=1&query=Sobow%20Petshop%20Jakarta%20Jakarta,-6.2088,106.8456,Pusat,
Solo Petshop Solo Jateng,Surakarta,6285748946955,Tidak,Surakarta,https://www.google.com/maps/search/?api=1&query=Solo%20Petshop%20Solo%20Jateng%20Surakarta,-7.5667,110.8167,Pusat,
Spago Petshop Klaten Jateng,Klaten,6285643209258,Tidak,Klaten,https://www.google.com/maps/search/?api=1&query=Spago%20Petshop%20Klaten%20Jateng%20Klaten,-7.7028,110.6031,Pusat,
Spirit Petshop And Grooming Salatiga Jawa Tengah,Salatiga,6282298326012,Tidak,Salatiga,https://www.google.com/maps/search/?api=1&query=Spirit%20Petshop%20And%20Grooming%20Salatiga%20Jawa%20Tengah%20Salatiga,-7.33,110.5,Pusat,
SR Bintang Petshop Garut,Garut,6282320309599,Tidak,Garut,https://www.google.com/maps/search/?api=1&query=SR%20Bintang%20Petshop%20Garut%20Garut,-7.2278,107.9,Pusat,
Sriwijaya Petshop Kemiling Lampung,Lampung,6285769887114,Tidak,Lampung,https://www.google.com/maps/search/?api=1&query=Sriwijaya%20Petshop%20Kemiling%20Lampung%20Lampung,-5.3972,105.2667,Pusat,
Star Petshop Bogor,Bogor,6281212240871,Tidak,Bogor,https://www.google.com/maps/search/?api=1&query=Star%20Petshop%20Bogor%20Bogor,-6.5971,106.806,Pusat,
Star Petshop Boyolali,Boyolali,62882005487763,Tidak,Boyolali,https://www.google.com/maps/search/?api=1&query=Star%20Petshop%20Boyolali%20Boyolali,-7.5333,110.6,Pusat,
Star Petshop Gading Surakarta Jateng,Surakarta,62813295703333,Tidak,Surakarta,https://www.google.com/maps/search/?api=1&query=Star%20Petshop%20Gading%20Surakarta%20Jateng%20Surakarta,-7.5667,110.8167,Pusat,
Star Petshop Karang Surakarta Jateng,Surakarta,6281329705333,Tidak,Surakarta,https://www.google.com/maps/search/?api=1&query=Star%20Petshop%20Karang%20Surakarta%20Jateng%20Surakarta,-7.5667,110.8167,Pusat,
Star Petshop Sukoharjo Jateng,Sukoharjo,6285702011011,Tidak,Sukoharjo,https://www.google.com/maps/search/?api=1&query=Star%20Petshop%20Sukoharjo%20Jateng%20Sukoharjo,-7.6833,110.8333,Pusat,
Stevino Pet Care Bekasi,Bekasi,6281210282780,Tidak,Bekasi,https://www.google.com/maps/search/?api=1&query=Stevino%20Pet%20Care%20Bekasi%20Bekasi,-6.2383,106.9756,Pusat,
Storky Petshop Makassar Sulsel,Macassar,6285230250800,Tidak,Macassar,https://www.google.com/maps/search/?api=1&query=Storky%20Petshop%20Makassar%20Sulsel%20Macassar,-5.1478,119.4328,Pusat,
Subur Jaya Petshop Surabaya,Surabaya,6281331013147,Tidak,Surabaya,https://www.google.com/maps/search/?api=1&query=Subur%20Jaya%20Petshop%20Surabaya%20Surabaya,-7.2575,112.7521,Pusat,
Sudut Petshop Tegal Jawa Tengah,Tegal,62895426996171,Tidak,Tegal,https://www.google.com/maps/search/?api=1&query=Sudut%20Petshop%20Tegal%20Jawa%20Tengah%20Tegal,-6.8667,109.1333,Pusat,
Sugiarti Petshop Tuban Jatim,Tuban,623567092999,Tidak,Tuban,https://www.google.com/maps/search/?api=1&query=Sugiarti%20Petshop%20Tuban%20Jatim%20Tuban,-6.9,112.0667,Pusat,
Sugiarto Petshop Tubann,Tubann,6281216966389,Tidak,Tubann,https://www.google.com/maps/search/?api=1&query=Sugiarto%20Petshop%20Tubann%20Tubann,-6.9,112.0667,Pusat,
Suka Petshop Pekanbaru Riau,Pekanbaru,6282392069898,Tidak,Pekanbaru,https://www.google.com/maps/search/?api=1&query=Suka%20Petshop%20Pekanbaru%20Riau%20Pekanbaru,0.51,101.44,Pusat,
Sukhoi Petshop Tulungagung Jatim,Tulungagung,6282257311207,Tidak,Tulungagung,https://www.google.com/maps/search/?api=1&query=Sukhoi%20Petshop%20Tulungagung%20Jatim%20Tulungagung,-8.0667,111.9,Pusat,
Sukma Animal Care Wonosobo,Wonosobo,6281390195045,Tidak,Wonosobo,https://www.google.com/maps/search/?api=1&query=Sukma%20Animal%20Care%20Wonosobo%20Wonosobo,-7.3667,109.9,Pusat,
Sukowati Petshop,Jakarta Pusat,6282223377848,Tidak,Jakarta Pusat,https://www.google.com/maps/search/?api=1&query=Sukowati%20Petshop%20Jakarta%20Pusat,-6.186481,106.834091,Pusat,
Sukowati Petshop Sragen Jawa Tengah,Sragen,6282220098080,Tidak,Sragen,https://www.google.com/maps/search/?api=1&query=Sukowati%20Petshop%20Sragen%20Jawa%20Tengah%20Sragen,-7.4267,111.02,Pusat,
Sultans Petshop Sidoarjo,Sidoarjo,6282244737798,Tidak,Sidoarjo,https://www.google.com/maps/search/?api=1&query=Sultans%20Petshop%20Sidoarjo%20Sidoarjo,-7.4478,112.7183,Pusat,
Sumatera Petshop,Sumatera,6282180623370,Tidak,Sumatera,https://www.google.com/maps/search/?api=1&query=Sumatera%20Petshop%20Sumatera,,,Pusat,
Sumatera Petshop Jambi,Jambi,6282375245957,Tidak,Jambi,https://www.google.com/maps/search/?api=1&query=Sumatera%20Petshop%20Jambi%20Jambi,-1.61,103.61,Pusat,
Sumatera Petshop Kota Jambi,Jambi,6281366888629,Tidak,Jambi,https://www.google.com/maps/search/?api=1&query=Sumatera%20Petshop%20Kota%20Jambi%20Jambi,-1.61,103.61,Pusat,
Sumber Jaya Petshop Mataram,Mataram,6287758963450,Tidak,Mataram,https://www.google.com/maps/search/?api=1&query=Sumber%20Jaya%20Petshop%20Mataram%20Mataram,-8.5833,116.1167,Pusat,
Sun Glory Petshop Bali,Glory,6285739260796,Tidak,Glory,https://www.google.com/maps/search/?api=1&query=Sun%20Glory%20Petshop%20Bali%20Glory,,,Pusat,
Sun Glory Petshop Denpasar,Denpasar,628788888103,Tidak,Denpasar,https://www.google.com/maps/search/?api=1&query=Sun%20Glory%20Petshop%20Denpasar%20Denpasar,-8.65,115.2167,Pusat,
Sunset Vet Ubud Bali,Ubud,6281281848615,Tidak,Ubud,https://www.google.com/maps/search/?api=1&query=Sunset%20Vet%20Ubud%20Bali%20Ubud,,,Pusat,
Sunshine Petshop Pontianak Kalbar,Pontianak,6281349103339,Tidak,Pontianak,https://www.google.com/maps/search/?api=1&query=Sunshine%20Petshop%20Pontianak%20Kalbar%20Pontianak,-0.0263,109.3425,Pusat,
Supplier Pakan Petshop Siper Ferry,Siper,6285707445905,Tidak,Siper,https://www.google.com/maps/search/?api=1&query=Supplier%20Pakan%20Petshop%20Siper%20Ferry%20Siper,,,Pusat,
Surabaya Animal Clinic,Surabaya,6281388884247,Tidak,Surabaya,https://www.google.com/maps/search/?api=1&query=Surabaya%20Animal%20Clinic%20Surabaya,-7.2575,112.7521,Pusat,
Suri Petshop Denpasar,Denpasar,6285100907337,Tidak,Denpasar,https://www.google.com/maps/search/?api=1&query=Suri%20Petshop%20Denpasar%20Denpasar,-8.65,115.2167,Pusat,
Swara Animal Care Yogyakarta,Animal,6285885832829,Tidak,Animal,https://www.google.com/maps/search/?api=1&query=Swara%20Animal%20Care%20Yogyakarta%20Animal,,,Pusat,
Sweety Petshop,Sweety,6285814679114,Tidak,Sweety,https://www.google.com/maps/search/?api=1&query=Sweety%20Petshop%20Sweety,,,Pusat,
Tail Story Petshop Jakarta Selatan,Jakarta Selatan,628989610388,Tidak,Jakarta Selatan,https://www.google.com/maps/search/?api=1&query=Tail%20Story%20Petshop%20Jakarta%20Selatan%20Jakarta%20Selatan,-6.261493,106.8106,Pusat,
Takaqew Petshop Sukabumi,Sukabumi,6282240202396,Tidak,Sukabumi,https://www.google.com/maps/search/?api=1&query=Takaqew%20Petshop%20Sukabumi%20Sukabumi,-6.9244,106.9261,Pusat,
Tala Animal Shop Pelaihari Kalsel,Pelaihari,6288245832070,Tidak,Pelaihari,https://www.google.com/maps/search/?api=1&query=Tala%20Animal%20Shop%20Pelaihari%20Kalsel%20Pelaihari,,,Pusat,
Tamagotchine Petshop&Grooming Sidoarjo,Sidoarjo,6281211007366,Tidak,Sidoarjo,https://www.google.com/maps/search/?api=1&query=Tamagotchine%20Petshop%26Grooming%20Sidoarjo%20Sidoarjo,-7.4478,112.7183,Pusat,
Tammy's Petshop Surabaya,Surabaya,62811344930,Tidak,Surabaya,https://www.google.com/maps/search/?api=1&query=Tammy's%20Petshop%20Surabaya%20Surabaya,-7.2575,112.7521,Pusat,
Tanjung Duren Petshop,Duren,6281574755553,Tidak,Duren,https://www.google.com/maps/search/?api=1&query=Tanjung%20Duren%20Petshop%20Duren,,,Pusat,
Tarubudaya Petshop And Petcare Sragen,Sragen,6285725331314,Tidak,Sragen,https://www.google.com/maps/search/?api=1&query=Tarubudaya%20Petshop%20And%20Petcare%20Sragen%20Sragen,-7.4267,111.02,Pusat,
Tebet Petshop Jakarta Selatan,Jakarta Selatan,628118448500,Tidak,Jakarta Selatan,https://www.google.com/maps/search/?api=1&query=Tebet%20Petshop%20Jakarta%20Selatan%20Jakarta%20Selatan,-6.261493,106.8106,Pusat,
Tegal Animal Clinic,Tegal,628111652615,Tidak,Tegal,https://www.google.com/maps/search/?api=1&query=Tegal%20Animal%20Clinic%20Tegal,-6.8667,109.1333,Pusat,
Temi Petshop Mataram,Mataram,6281936151394,Tidak,Mataram,https://www.google.com/maps/search/?api=1&query=Temi%20Petshop%20Mataram%20Mataram,-8.5833,116.1167,Pusat,
The Petshop Bondowoso,Bondowoso,6281234673464,Tidak,Bondowoso,https://www.google.com/maps/search/?api=1&query=The%20Petshop%20Bondowoso%20Bondowoso,-7.9133,113.8217,Pusat,
Thiusma Petshop & Klinik Hewan Bekasi,Bekasi,6285311460272,Tidak,Bekasi,https://www.google.com/maps/search/?api=1&query=Thiusma%20Petshop%20%26%20Klinik%20Hewan%20Bekasi%20Bekasi,-6.2383,106.9756,Pusat,
Tiger Petshop Citayam Bogor,Bogor,6285894326792,Tidak,Bogor,https://www.google.com/maps/search/?api=1&query=Tiger%20Petshop%20Citayam%20Bogor%20Bogor,-6.5971,106.806,Pusat,
Tigrie Petshop Tasikmalaya,Tasikmalaya,6282317004007,Tidak,Tasikmalaya,https://www.google.com/maps/search/?api=1&query=Tigrie%20Petshop%20Tasikmalaya%20Tasikmalaya,-7.3274,108.2207,Pusat,
TimiPetshop Kalteng,Timipetshop,6285751499237,Tidak,Timipetshop,https://www.google.com/maps/search/?api=1&query=TimiPetshop%20Kalteng%20Timipetshop,,,Pusat,
Timoho Petshop Jogja,Yogyakarta,6282133823939,Tidak,Yogyakarta,https://www.google.com/maps/search/?api=1&query=Timoho%20Petshop%20Jogja%20Yogyakarta,,,Pusat,
Titania Petshop Badung Bali,Badung,6282344426713,Tidak,Badung,https://www.google.com/maps/search/?api=1&query=Titania%20Petshop%20Badung%20Bali%20Badung,-8.5833,115.1833,Pusat,
Titania Petshop Bandung,Bandung,628113895788,Tidak,Bandung,https://www.google.com/maps/search/?api=1&query=Titania%20Petshop%20Bandung%20Bandung,-6.9175,107.6191,Pusat,
Tjoba Petshop Jakpus,Jakarta Pusat,6281511126178,Tidak,Jakarta Pusat,https://www.google.com/maps/search/?api=1&query=Tjoba%20Petshop%20Jakpus%20Jakarta%20Pusat,-6.186481,106.834091,Pusat,
Toko Petshop Cirebon,Cirebon,6285243240012,Tidak,Cirebon,https://www.google.com/maps/search/?api=1&query=Toko%20Petshop%20Cirebon%20Cirebon,-6.732,108.552,Pusat,
Tolle Petshop Manokwari Papua Barat,Manokwari,6282399596801,Tidak,Manokwari,https://www.google.com/maps/search/?api=1&query=Tolle%20Petshop%20Manokwari%20Papua%20Barat%20Manokwari,,,Pusat,
Tom N Jerry Petshop Jepara,Jepara,6285727435297,Tidak,Jepara,https://www.google.com/maps/search/?api=1&query=Tom%20N%20Jerry%20Petshop%20Jepara%20Jepara,,,Pusat,
Tom Petshop Banjarmasin,Banjarmasin,6282250858383,Tidak,Banjarmasin,https://www.google.com/maps/search/?api=1&query=Tom%20Petshop%20Banjarmasin%20Banjarmasin,-3.3167,114.59,Pusat,
Tom Petshop Sidoarjo,Sidoarjo,6281232893303,Tidak,Sidoarjo,https://www.google.com/maps/search/?api=1&query=Tom%20Petshop%20Sidoarjo%20Sidoarjo,-7.4478,112.7183,Pusat,
ToMi Petshop Badung Bali,Badung,628129227592,Tidak,Badung,https://www.google.com/maps/search/?api=1&query=ToMi%20Petshop%20Badung%20Bali%20Badung,-8.5833,115.1833,Pusat,
Toms Petshop Gorontalo Sulsel,Gorontalo,6285298618841,Tidak,Gorontalo,https://www.google.com/maps/search/?api=1&query=Toms%20Petshop%20Gorontalo%20Sulsel%20Gorontalo,0.54,123.06,Pusat,
Tortie Petshop Purworejo,Purworejo,6281211415020,Tidak,Purworejo,https://www.google.com/maps/search/?api=1&query=Tortie%20Petshop%20Purworejo%20Purworejo,-7.7122,110.0094,Pusat,
Trenggalek Pet Lover Petshop Trenggalek,Trenggalek,6285234535758,Tidak,Trenggalek,https://www.google.com/maps/search/?api=1&query=Trenggalek%20Pet%20Lover%20Petshop%20Trenggalek%20Trenggalek,-8.05,111.7,Pusat,
Triple Petshop Jakarta,Jakarta,6281212575853,Tidak,Jakarta,https://www.google.com/maps/search/?api=1&query=Triple%20Petshop%20Jakarta%20Jakarta,-6.2088,106.8456,Pusat,
Trixie Petcare & Petshop Lamongan,Lamongan,6282335888878,Tidak,Lamongan,https://www.google.com/maps/search/?api=1&query=Trixie%20Petcare%20%26%20Petshop%20Lamongan%20Lamongan,-7.12,112.415,Pusat,
Ucan Petshop Dumai Riau,Dumai,6289510876707,Tidak,Dumai,https://www.google.com/maps/search/?api=1&query=Ucan%20Petshop%20Dumai%20Riau%20Dumai,,,Pusat,
UD Petshop Bandung,Bandung,6289671315825,Tidak,Bandung,https://www.google.com/maps/search/?api=1&query=UD%20Petshop%20Bandung%20Bandung,-6.9175,107.6191,Pusat,
ujpetshop Serang Banten,Serang,628155113256,Tidak,Serang,https://www.google.com/maps/search/?api=1&query=ujpetshop%20Serang%20Banten%20Serang,-6.1167,106.15,Pusat,
Umah Petshop Denpasar Bali,Denpasar,6285792167758,Tidak,Denpasar,https://www.google.com/maps/search/?api=1&query=Umah%20Petshop%20Denpasar%20Bali%20Denpasar,-8.65,115.2167,Pusat,
Unipet Petshop Jogja DIY,Yogyakarta,6287738188098,Tidak,Yogyakarta,https://www.google.com/maps/search/?api=1&query=Unipet%20Petshop%20Jogja%20DIY%20Yogyakarta,,,Pusat,
Unipet Universal Petshop Jogja,Yogyakarta,6283119717409,Tidak,Yogyakarta,https://www.google.com/maps/search/?api=1&query=Unipet%20Universal%20Petshop%20Jogja%20Yogyakarta,,,Pusat,
Untung Petshop & Pet Clinic Bekasi,Bekasi,6285694141954,Tidak,Bekasi,https://www.google.com/maps/search/?api=1&query=Untung%20Petshop%20%26%20Pet%20Clinic%20Bekasi%20Bekasi,-6.2383,106.9756,Pusat,
Untung Petshop Purwodadi,Purwodadi,6282132342066,Tidak,Purwodadi,https://www.google.com/maps/search/?api=1&query=Untung%20Petshop%20Purwodadi%20Purwodadi,-7.0864,110.9175,Pusat,
Usro Petshop Magelang,Magelang,6281802680555,Tidak,Magelang,https://www.google.com/maps/search/?api=1&query=Usro%20Petshop%20Magelang%20Magelang,-7.4722,110.2197,Pusat,
V2VET Petshop Bogor,Bogor,6281316668956,Tidak,Bogor,https://www.google.com/maps/search/?api=1&query=V2VET%20Petshop%20Bogor%20Bogor,-6.5971,106.806,Pusat,
Valda Milmol Petshop Depok,Depok,6281383191163,Tidak,Depok,https://www.google.com/maps/search/?api=1&query=Valda%20Milmol%20Petshop%20Depok%20Depok,-6.4025,106.7942,Pusat,
Vet Our Vet Care Beji Depok,Depok,6281219966997,Tidak,Depok,https://www.google.com/maps/search/?api=1&query=Vet%20Our%20Vet%20Care%20Beji%20Depok%20Depok,-6.4025,106.7942,Pusat,
Vet To Pet Bandung,Bandung,6281310506987,Tidak,Bandung,https://www.google.com/maps/search/?api=1&query=Vet%20To%20Pet%20Bandung%20Bandung,-6.9175,107.6191,Pusat,
Veterinary Care Bogor,Bogor,6281287337738,Tidak,Bogor,https://www.google.com/maps/search/?api=1&query=Veterinary%20Care%20Bogor%20Bogor,-6.5971,106.806,Pusat,
Veto Animal Care & Petshop Magetan,Magetan,6282240295353,Tidak,Magetan,https://www.google.com/maps/search/?api=1&query=Veto%20Animal%20Care%20%26%20Petshop%20Magetan%20Magetan,-7.65,111.3333,Pusat,
Vetopet Animal Clinic Bogor,Bogor,6281911118877,Tidak,Bogor,https://www.google.com/maps/search/?api=1&query=Vetopet%20Animal%20Clinic%20Bogor%20Bogor,-6.5971,106.806,Pusat,
Vetoschope Animal Care And Clinic Badung Bali,Badung,6281232850548,Tidak,Badung,https://www.google.com/maps/search/?api=1&query=Vetoschope%20Animal%20Care%20And%20Clinic%20Badung%20Bali%20Badung,-8.5833,115.1833,Pusat,
Vetz Pet Care Maluku,Maluku,6281239295572,Tidak,Maluku,https://www.google.com/maps/search/?api=1&query=Vetz%20Pet%20Care%20Maluku%20Maluku,,,Pusat,
Vijaya Petshop Depok,Depok,62895412129988,Tidak,Depok,https://www.google.com/maps/search/?api=1&query=Vijaya%20Petshop%20Depok%20Depok,-6.4025,106.7942,Pusat,
Villas Petshop & Klinik Hewan Bogor,Bogor,6285216150647,Tidak,Bogor,https://www.google.com/maps/search/?api=1&query=Villas%20Petshop%20%26%20Klinik%20Hewan%20Bogor%20Bogor,-6.5971,106.806,Pusat,
Vit Vet Petcare Bandung,Bandung,6285643299654,Tidak,Bandung,https://www.google.com/maps/search/?api=1&query=Vit%20Vet%20Petcare%20Bandung%20Bandung,-6.9175,107.6191,Pusat,
